PROLIFIC_ID,Consent,nationality,country,resident,FFQ_1,FFQ_2,FFQ_3,FFQ_4,FFQ_5,FFQ_6,FFQ_7,FFQ_8,FFQ_9,FFQ_10,FFQ_11,FFQ_12,FFQ_13,FFQ_14,FFQ_15,interest_T1,attitude_T1,intentionuni_T1,intentionbi_T1,cons_now_perc,cons_next_perc,cons_six_perc,man_check,politics,age,gender,veg,condition,format,norm_info,interest_T2,attitude_T2,intentionuni_T2,intentionbi_T2,FFQ_T2_1,FFQ_T2_2,FFQ_T2_3,FFQ_T2_4,FFQ_T2_5,FFQ_T2_6,FFQ_T2_7,FFQ_T2_8,FFQ_T2_9,FFQ_T2_10,FFQ_T2_11,FFQ_T2_12,FFQ_T2_13,FFQ_T2_14,FFQ_T2_15,think_reduce,why_think,active_reduce,cons_proj,cons_proj_c,FFQ_T1_meat,genderbi,age_c,prob_time,read_time,complete
jrkUiYhO8f,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,2,0,2,2,0,0,4,2,5,0,0,3,7,0,91,87,96,45,54,64,84,More people are eating less meat,4,29,Female,No,dy_graph,visual,dynamic,86,85,80,41,0,2,0,0,1,0,1,5,0,5,1,0,3,14,0,Yes,Quite a few days where I had meat alternatives,No,67.33333333333333,26.097111111111104,6,Female,-10.417611741160776,0,16.548,1
jRRYlInthl,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,21,3,0,0,1,1,0,28,14,28,3,1,0,14,0,68,71,59,46,22,28,45,More people are eating less meat,4,19,Male,No,st_text,text,static,69,65,42,51,21,2,0,0,1,2,0,21,14,21,3,1,0,21,0,No,I log what I eat and there is very little difference,No,31.666666666666668,-9.569555555555556,5,Male,-20.417611741160776,0,25.135,1
JUubkrKrGs,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,3,0,1,2,2,1,3,14,7,0,4,0,6,0,29,40,17,49,25,30,45,More people are eating less meat,3,41,Male,No,none,none,none,9,100,5,51,3,3,0,1,4,1,0,2,14,14,0,2,0,7,0,No,don't want to,No,33.333333333333336,-7.902888888888889,9,Male,1.5823882588392237,0,5.912,1
jXdi9HHibF,"Yes, I am over 18 years old, and I consent to take part in this study",Chinese,NA,Yes,2,4,1,4,3,1,1,2,14,21,0,3,1,14,0,74,80,69,50,10,35,57,More people are eating less meat,3,27,Male,No,st_graph,visual,static,75,73,82,30,3,3,0,3,2,1,1,1,7,7,0,2,2,4,7,Yes,Ate some more alternatives and made a conscious decision to have a meat alternative,Yes,34,-7.236222222222224,14,Male,-12.417611741160776,0,11.397,1
JyNSbwh1qz,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,1,2,1,1,1,1,0,7,7,2,3,0,14,0,51,66,51,50,30,30,75,More people are eating less meat,3,20,Male,No,st_text,text,static,49,67,35,50,7,3,1,0,0,1,1,0,7,14,2,3,0,6,0,No,Because I'm too lazy to adapt my diet,No,45,3.7637777777777757,7,Male,-19.417611741160776,0,9.264,1
Jz2QQenHr8,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,3,1,1,0,3,7,7,1,0,1,7,0,79,29,92,86,23,35,68,People are eating about the same amount of meat,2,20,Female,No,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0.7637777777777757,7,Female,-19.417611741160776,0,2.289,0
JzCeHwgrHr,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,4,1,3,3,3,0,0,3,3,0,3,0,3,3,54,53,73,33,50,50,50,Fewer people are eating less meat,4,26,Male,No,none,none,none,50,52,65,66,4,4,1,3,2,2,2,2,2,2,2,2,2,2,2,Yes,Didn't eat as much as normal,Yes,50,8.763777777777776,14,Male,-13.417611741160776,0,7.469,1
K0s7bLrg3y,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,4,1,1,0,1,0,3,7,4,1,1,0,4,0,34,55,53,52,30,55,70,More people are eating less meat,2,26,Female,No,dy_graph,visual,dynamic,49,59,52,35,14,4,0,1,1,0,0,4,7,4,0,1,0,4,0,Yes,"Less meat, more pasta, dairy etc.",No,51.666666666666664,10.43044444444444,7,Female,-13.417611741160776,0,12.547,1
K1JfQVsiuG,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,2,0,2,1,1,0,2,7,3,0,1,0,7,7,76,75,66,51,42,44,59,More people are eating less meat,2,42,Male,No,dy_text,text,dynamic,73,83,75,42,1,3,0,1,0,0,0,1,7,2,0,0,0,7,7,Yes,high temperatures reduced appetite for heavier foods,No,48.333333333333336,7.097111111111111,6,Male,2.5823882588392237,0,11.826,1
K2E1ic1Wc9,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,0,7,0,0,2,4,1,0,5,5,0,1,0,6,0,47,69,64,54,30,42,62,More people are eating less meat,3,25,Female,No,st_graph,visual,static,70,64,71,56,0,2,0,0,0,1,0,0,4,3,0,0,0,4,0,Yes,Have had less meals that involve meat,Yes,44.666666666666664,3.43044444444444,14,Female,-14.417611741160776,0,8.212,1
K2LH5B3GQH,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,7,1,0,4,3,0,2,21,21,3,3,0,4,0,51,69,57,68,50,56,66,More people are eating less meat,NA,NA,NA,NA,dy_text,text,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.333333333333336,16.09711111111111,15,NA,NA,0,15.479,0
K314pJBbUN,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
k3xyxTzWFq,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,7,1,0,1,1,1,0,5,6,7,2,4,2,14,1,66,56,68,45,22,28,47,More people are eating less meat,3,19,Male,No,none,none,none,73,87,83,46,14,2,0,0,3,2,0,2,7,14,2,3,1,7,0,No,I've had multiple barbecues over the last week due to the good weather.,No,32.333333333333336,-8.902888888888889,4,Male,-20.417611741160776,0,2.956,1
K40Hoas8Lk,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,1,0,1,0,0,0,6,14,1,7,1,0,7,0,14,65,25,50,30,40,22,People are eating about the same amount of meat,4,58,Female,No,st_graph,visual,static,51,57,67,50,4,1,0,0,4,0,0,6,14,0,14,0,0,7,0,Yes,have swapped to salads so having perhaps a bit of quiche (with flakes of bacon) rather than chicken and rice,No,30.666666666666668,-10.569555555555556,2,Female,18.582388258839224,0,47.732,1
K5eDWc4AIl,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,0,0,6,0,0,0,7,4,21,3,2,7,7,0,0,100,100,51,72,65,40,More people are eating less meat,1,45,Female,Yes,dy_text,text,dynamic,100,0,100,84,5,0,0,2,0,0,0,2,2,7,1,1,1,4,0,No,"I don't eat meat, but did have some fish",No,59,17.763777777777776,6,Female,5.582388258839224,0,13.5,1
k8Eg3x0s6K,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,14,14,1,0,14,1,0,4,3,6,0,0,0,6,0,6,50,53,52,26,33,46,More people are eating less meat,4,57,Female,No,st_text,text,static,68,57,66,73,21,1,0,0,0,2,0,4,14,4,0,0,0,3,0,Yes,Working shifts not at home to cook,No,35,-6.236222222222224,30,Female,17.582388258839224,0,37.347,1
K8uwPaw814,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,2,1,1,2,1,1,1,3,4,3,1,3,1,7,2,4,7,2,51,29,42,48,More people are eating less meat,4,41,Male,No,st_text,text,static,3,14,4,52,2,4,0,4,1,0,1,4,3,2,0,1,0,6,1,No,I ate pretty much the same as i did before,No,39.666666666666664,-1.56955555555556,7,Male,1.5823882588392237,0,10.085,1
kbii45cUUF,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,2,1,2,1,1,0,1,2,3,0,2,1,3,0,53,66,61,37,33,30,29,People are eating about the same amount of meat,4,63,Male,No,st_graph,visual,static,50,56,51,34,5,2,0,2,1,0,0,2,4,3,0,2,0,2,0,No,No reason. Just having some during the week,Yes,30.666666666666668,-10.569555555555556,7,Male,23.582388258839224,0,21.58,1
kBXB95LryD,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,2,0,1,2,4,0,0,7,3,0,1,0,3,0,53,62,68,77,35,44,55,More people are eating less meat,2,44,Female,No,dy_text,text,dynamic,51,72,65,42,6,2,0,0,2,5,0,0,7,3,0,1,0,5,0,No,NA,No,44.666666666666664,3.43044444444444,9,Female,4.582388258839224,0,13.085,1
KcI58HCi9m,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,1,1,3,0,0,0,4,6,6,5,5,3,7,3,95,95,96,17,35,66,82,More people are eating less meat,3,41,Female,Yes,st_text,text,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,19.763777777777776,5,Female,1.5823882588392237,0,17.141,0
KcKtoyeovo,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,0,1,0,0,0,0,0,0,14,21,7,5,0,7,0,50,100,58,50,11,15,30,More people are eating less meat,2,30,Female,No,st_text,text,static,76,87,81,50,0,0,0,0,1,0,0,0,21,21,7,0,0,21,0,No,I do not think my diet varies much from week to week.,No,18.666666666666668,-22.569555555555556,1,Female,-9.417611741160776,0,23.683,1
kCsVrQy9bT,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,28,28,0,0,3,0,0,1,1,5,0,0,0,28,0,16,100,0,50,11,23,46,More people are eating less meat,3,29,Male,No,st_text,text,static,52,100,39,49,28,28,0,0,0,1,0,0,0,4,0,0,0,21,0,No,NA,No,26.666666666666668,-14.569555555555556,31,Male,-10.417611741160776,0,12.445,1
KCXwyZpfQn,"Yes, I am over 18 years old, and I consent to take part in this study",Irish,NA,Yes,1,5,0,0,4,4,0,3,2,2,0,0,0,5,0,31,43,16,64,31,35,61,More people are eating less meat,2,21,Male,No,dy_text,text,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.333333333333336,1.0971111111111114,13,Male,-18.417611741160776,0,6.401,0
kd6nldEgvB,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,0,0,0,1,2,2,4,14,21,5,5,3,7,0,65,68,62,46,15,21,37,More people are eating less meat,3,43,Male,No,dy_text,text,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.333333333333332,-16.902888888888892,5,Male,3.5823882588392237,0,13.099,0
KDHnIR0of8,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,7,0,2,3,2,1,1,3,7,2,2,0,14,0,24,16,10,50,75,80,100,More people are eating less meat,1,29,Male,No,st_graph,visual,static,91,100,3,52,7,7,0,2,3,2,2,3,3,7,2,4,0,14,0,No,NA,No,85,43.763777777777776,15,Male,-10.417611741160776,0,5.962,1
KdkXmgBRGO,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,5,0,2,2,1,0,1,3,3,0,2,0,14,0,44,30,58,78,40,50,71,People are eating about the same amount of meat,4,47,Female,No,st_graph,visual,static,51,73,53,50,28,3,0,2,2,2,0,4,0,2,0,0,0,6,0,No,NA,Yes,53.666666666666664,12.43044444444444,10,Female,7.582388258839224,0,13.846,1
kDKyLpOqW8,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,7,6,1,0,0,4,0,5,2,5,0,0,2,4,2,52,76,59,76,24,29,53,More people are eating less meat,5,61,Female,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.333333333333336,-5.902888888888889,11,Female,21.582388258839224,0,24.07,0
KEmBdYSG7g,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,2,0,1,2,0,0,3,14,14,0,0,0,14,0,27,51,28,67,34,41,60,More people are eating less meat,4,43,Male,No,dy_text,text,dynamic,32,52,52,67,3,2,0,1,3,0,0,1,14,14,0,0,0,7,0,No,I ate the same as i always do,No,45,3.7637777777777757,5,Male,3.5823882588392237,0,14.964,1
KExrbwfses,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,3,0,0,3,1,0,1,0,3,0,0,0,0,0,12,91,10,76,32,58,55,More people are eating less meat,6,42,Male,No,dy_text,text,dynamic,0,93,10,82,4,1,0,0,2,1,0,1,0,1,0,0,0,0,0,No,NA,No,48.333333333333336,7.097111111111111,7,Male,2.5823882588392237,0,14.06,1
KFYqKekFXd,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,4,0,3,7,2,1,2,3,5,3,2,0,3,0,64,53,86,51,30,39,52,More people are eating less meat,4,28,Female,No,st_text,text,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.333333333333336,-0.9028888888888886,17,Female,-11.417611741160776,0,14.729,0
KGQUfFTFQD,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,14,5,1,3,0,3,1,3,21,14,1,1,0,7,0,31,48,17,72,48,57,63,More people are eating less meat,5,29,Female,No,dy_text,text,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,14.763777777777776,13,Female,-10.417611741160776,0,6.46,0
kH8Zeh5FK6,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,3,0,2,1,1,0,2,6,7,3,6,2,7,0,30,62,52,51,31,44,62,More people are eating less meat,4,54,Male,No,dy_graph,visual,dynamic,60,51,47,48,7,2,0,2,2,1,1,6,5,7,2,4,2,7,0,No,NA,No,45.666666666666664,4.43044444444444,7,Male,14.582388258839224,0,34.182,1
KHBhpZbbRb,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,2,0,3,2,0,0,2,6,5,2,5,0,6,0,23,50,32,50,25,20,20,More people are eating less meat,5,63,Male,No,st_text,text,static,32,29,33,51,14,2,0,2,1,0,0,2,6,5,0,1,0,5,0,No,NA,No,21.666666666666668,-19.569555555555556,7,Male,23.582388258839224,0,45.528,1
kHSNKEpVsj,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,4,0,2,1,0,0,3,2,28,28,5,0,3,0,44,64,41,49,11,14,35,More people are eating less meat,3,59,Male,No,none,none,none,43,43,49,46,21,3,0,2,2,0,0,4,2,7,7,3,0,7,21,Yes,i have eaten more fish,No,20,-21.236222222222224,7,Male,19.582388258839224,0,6.575,1
khVSz2eoWz,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,3,0,2,0,0,0,3,1,4,1,0,2,6,3,79,97,50,51,10,10,34,More people are eating less meat,2,29,Male,No,dy_text,text,dynamic,49,79,49,51,4,2,0,1,0,0,0,3,1,4,1,1,2,2,1,No,No i already dont eat red meat so i maintained the same levels of white meat/alternatives,No,18,-23.236222222222224,5,Male,-10.417611741160776,0,15.871,1
ki4OgSO82l,"Yes, I am over 18 years old, and I consent to take part in this study",Portuguese,NA,Yes,4,2,2,2,2,1,0,4,4,3,3,2,2,3,1,60,72,58,28,34,27,15,People are eating about the same amount of meat,4,35,Male,No,none,none,none,63,75,79,53,3,2,0,1,0,1,0,4,4,3,3,3,2,2,3,Yes,I usually had more meat but I started to feel to heavy and I had a bit of a switch,Yes,25.333333333333332,-15.902888888888892,9,Male,-4.417611741160776,0,4.436,1
KIMU24r0II,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,21,0,0,2,1,3,2,1,7,7,2,2,0,4,0,1,10,1,50,50,70,80,More people are eating less meat,4,47,Female,No,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.66666666666667,25.430444444444447,8,Female,7.582388258839224,0,3.35,0
KJEr3YMDP1,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,1,0,2,2,1,0,5,2,2,1,5,0,5,0,12,21,88,50,33,41,53,More people are eating less meat,3,54,Male,Yes,dy_text,text,dynamic,18,21,19,50,7,3,0,2,1,2,0,4,2,2,1,3,0,5,0,No,NA,No,42.333333333333336,1.0971111111111114,6,Male,14.582388258839224,0,20.147,1
KJo7S9O1Or,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,1,0,2,0,0,0,3,14,14,1,3,0,14,14,26,75,50,49,35,37,50,More people are eating less meat,4,45,Female,No,dy_text,text,dynamic,50,73,50,49,0,1,0,3,0,1,0,3,21,14,0,3,0,14,14,No,NA,No,40.666666666666664,-0.56955555555556,3,Female,5.582388258839224,0,9.282,1
kkOsIRZFE4,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,7,3,4,2,4,1,3,21,7,4,5,5,5,5,48,45,35,51,35,42,17,People are eating about the same amount of meat,4,19,Male,No,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.333333333333332,-9.902888888888892,21,Male,-20.417611741160776,0,1.731,0
kkRUsRZmxE,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,0,0,0,1,1,0,5,14,21,1,3,3,5,0,100,100,72,50,10,15,35,People are eating about the same amount of meat,1,30,Female,No,st_text,text,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,-21.236222222222224,2,Female,-9.417611741160776,0,11.611,0
kl4wbLzHKt,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,14,2,0,3,0,1,0,2,14,14,5,1,2,4,5,81,86,82,49,60,72,88,More people are eating less meat,2,51,Female,No,st_graph,visual,static,88,85,96,51,14,2,0,3,0,0,0,2,14,7,3,2,2,4,2,No,Because I just eat what I have in the house/freezer,No,73.33333333333333,32.097111111111104,6,Female,11.582388258839224,0,23.096,1
KlI6cjIiWp,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,4,1,0,3,0,0,0,28,14,0,0,0,7,0,20,52,0,35,25,25,38,More people are eating less meat,3,18,Male,No,st_graph,visual,static,50,30,51,34,3,2,0,0,2,0,0,0,6,14,0,0,0,6,0,No,Because I've not made a conscious effort to,No,29.333333333333332,-11.902888888888892,8,Male,-21.417611741160776,0,5.801,1
KllIf0KLJV,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,3,0,0,0,1,0,1,1,2,0,0,1,3,0,89,86,68,34,36,58,73,Fewer people are eating less meat,6,37,Female,No,dy_text,text,dynamic,65,74,80,15,2,1,0,0,0,0,0,1,2,2,0,0,0,1,0,Yes,i like eating vegetarian foods,Yes,55.666666666666664,14.43044444444444,4,Female,-2.4176117411607763,0,27.989,1
Km0VRS5Cof,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,3,0,0,0,0,0,4,3,14,0,2,5,5,0,86,90,83,42,48,69,87,More people are eating less meat,2,30,Female,No,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,26.763777777777776,3,Female,-9.417611741160776,0,30.409,0
km8IUHH9kR,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,4,1,1,2,2,0,2,3,7,1,0,0,4,0,0,0,0,50,25,30,70,More people are eating less meat,3,67,Female,No,st_text,text,static,0,0,0,52,7,4,1,2,1,2,0,2,4,5,0,0,0,1,0,No,Because I like the taste of meat and like cooking a traditional dinner meal - meat and 2 veg. Also stir fries taste better. I have tried vegetarian substitutes but not to my taste,No,41.666666666666664,0.43044444444443997,10,Female,27.582388258839224,0,9.729,1
KMsEh9sUze,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,1,1,1,0,2,2,2,0,0,0,3,0,49,63,49,49,50,65,75,More people are eating less meat,4,57,Female,No,dy_text,text,dynamic,53,52,50,42,2,2,0,1,3,1,0,2,3,3,1,0,0,2,0,No,The hot weather made us eat differently to normal,No,63.333333333333336,22.09711111111111,4,Female,17.582388258839224,0,11.561,1
KoG2nTGI25,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,7,0,3,7,7,7,7,6,7,4,3,2,7,3,56,58,61,65,34,26,50,More people are eating less meat,4,46,Female,No,none,none,none,56,30,74,16,21,1,0,1,1,1,0,1,0,2,0,0,0,4,0,Yes,Just ate less,No,36.666666666666664,-4.56955555555556,31,Female,6.582388258839224,0,4.447,1
kpboPopXWP,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,14,5,0,0,4,2,0,2,6,14,0,2,0,7,3,24,53,21,50,36,37,38,People are eating about the same amount of meat,4,19,Male,No,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,-4.236222222222224,11,Male,-20.417611741160776,0,17.834,0
kTGbwnBuBV,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,2,0,1,1,1,0,1,4,14,0,1,0,7,0,0,0,0,51,5,5,10,More people are eating less meat,4,42,Male,No,st_text,text,static,10,10,1,50,7,2,0,1,1,2,0,2,3,28,0,1,0,6,0,No,I eat meat everyday and i did exactly the same this week,No,6.666666666666667,-34.56955555555556,5,Male,2.5823882588392237,0,32.123,1
kUO3EJusXm,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,1,0,0,0,2,4,28,2,4,6,14,1,79,25,92,18,43,50,67,More people are eating less meat,2,27,Female,No,dy_graph,visual,dynamic,100,100,75,50,7,0,0,0,2,1,0,3,4,28,3,4,6,14,2,No,I had a meal cooked by someone else that contained more meat than I would usually have,No,53.333333333333336,12.097111111111111,2,Female,-12.417611741160776,0,27.379,1
kUTvJMpDKl,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,0,0,0,0,1,4,4,0,1,2,5,0,39,59,50,36,52,44,68,More people are eating less meat,2,30,Other,No,st_text,text,static,42,68,59,59,5,1,0,0,0,0,0,1,5,4,0,1,3,4,0,No,I think I’ve had the same amount due to meal planning same dishes,No,54.666666666666664,13.43044444444444,1,NA,-9.417611741160776,0,10.739,1
kVvb5jut6y,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,0,2,0,5,1,2,0,0,3,14,0,2,0,7,0,71,67,66,34,30,40,75,More people are eating less meat,1,23,Male,No,dy_text,text,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.333333333333336,7.097111111111111,10,Male,-16.417611741160776,0,41.354,0
KwEj2vl97n,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,4,2,3,2,1,2,3,5,14,3,4,1,14,4,76,67,84,45,35,40,57,More people are eating less meat,3,42,Male,No,dy_text,text,dynamic,79,74,84,43,14,4,2,3,2,0,1,2,4,6,3,3,4,14,5,Yes,I was trying to eat healthier.,Yes,44,2.7637777777777757,14,Male,2.5823882588392237,0,32.202,1
kwEqe97BhB,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,1,1,1,0,2,3,14,1,2,1,4,0,55,59,49,54,56,70,79,More people are eating less meat,2,60,Male,No,st_graph,visual,static,57,61,51,51,5,2,0,1,2,1,0,2,3,5,2,2,0,3,0,Yes,I've been eating less generally due to covid and appetite loss,No,68.33333333333333,27.097111111111104,5,Male,20.582388258839224,0,24.045,1
kWTN3Iq3eK,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,4,0,1,2,0,0,0,6,6,0,0,0,6,0,36,34,38,51,70,10,18,More people are eating less meat,4,39,Female,No,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.666666666666664,-8.56955555555556,7,Female,-0.41761174116077626,0,14.956,0
